POINT ID,EASTING,NORTHING,ELEVATION,DESCRIPTION
60127,445559.4531,1679923.462,258.3068,GP
60128,445564.4531,1679923.462,258.0376,GP
60129,445569.4531,1679923.462,257.8176,GP
60130,445574.4531,1679923.462,257.5872,GP
60131,445444.4531,1679928.462,264.9782,GP
60132,445449.4531,1679928.462,264.7205,GP
60133,445454.4531,1679928.462,264.5141,GP
60134,445459.4531,1679928.462,264.3341,GP
60135,445464.4531,1679928.462,264.164,GP
60136,445469.4531,1679928.462,264.0761,GP
60137,445474.4531,1679928.462,264.0928,GP
60138,445479.4531,1679928.462,263.9989,GP
60139,445484.4531,1679928.462,263.7297,GP
60140,445489.4531,1679928.462,263.1052,GP
60141,445494.4531,1679928.462,262.1206,GP
60142,445499.4531,1679928.462,261.7296,GP
60143,445504.4531,1679928.462,261.8723,GP
60144,445509.4531,1679928.462,261.7938,GP
60145,445514.4531,1679928.462,260.9193,GP
60146,445519.4531,1679928.462,260.232,GP
60147,445524.4531,1679928.462,260.0375,GP
60148,445529.4531,1679928.462,259.8646,GP
60149,445534.4531,1679928.462,259.6605,GP
60150,445539.4531,1679928.462,259.4265,GP
60151,445544.4531,1679928.462,259.162,GP
60152,445549.4531,1679928.462,258.8544,GP
60153,445554.4531,1679928.462,258.508,GP
60154,445559.4531,1679928.462,258.158,GP
60155,445564.4531,1679928.462,257.8555,GP
60156,445569.4531,1679928.462,257.6118,GP
60157,445574.4531,1679928.462,257.3645,GP
60158,445444.4531,1679933.462,264.789,GP
60159,445449.4531,1679933.462,264.5048,GP
60160,445454.4531,1679933.462,264.4456,GP
60161,445459.4531,1679933.462,264.3076,GP
60162,445464.4531,1679933.462,264.1509,GP
60163,445469.4531,1679933.462,264.0618,GP
60164,445474.4531,1679933.462,264.1851,GP
60165,445479.4531,1679933.462,263.8848,GP
60166,445484.4531,1679933.462,263.4849,GP
60167,445489.4531,1679933.462,262.9178,GP
60168,445494.4531,1679933.462,261.8937,GP
60169,445499.4531,1679933.462,261.846,GP
60170,445504.4531,1679933.462,261.6815,GP
60171,445509.4531,1679933.462,261.0727,GP
60172,445514.4531,1679933.462,260.7538,GP
60173,445519.4531,1679933.462,260.4265,GP
60174,445524.4531,1679933.462,260.1574,GP
60175,445529.4531,1679933.462,259.9803,GP
60176,445534.4531,1679933.462,259.7942,GP
60177,445539.4531,1679933.462,259.5361,GP
60178,445544.4531,1679933.462,259.2338,GP
60179,445549.4531,1679933.462,258.8763,GP
60180,445554.4531,1679933.462,258.4621,GP
60181,445559.4531,1679933.462,258.0218,GP
60182,445564.4531,1679933.462,257.6536,GP
60183,445569.4531,1679933.462,257.4411,GP
60184,445574.4531,1679933.462,257.3266,GP
60185,445444.4531,1679938.462,264.8302,GP
60186,445449.4531,1679938.462,264.3807,GP
60187,445454.4531,1679938.462,264.3684,GP
60188,445459.4531,1679938.462,264.2753,GP
60189,445464.4531,1679938.462,264.1312,GP
60190,445469.4531,1679938.462,263.9637,GP
60191,445474.4531,1679938.462,263.8209,GP
60192,445479.4531,1679938.462,263.3315,GP
60193,445484.4531,1679938.462,262.6135,GP
60194,445489.4531,1679938.462,262.1907,GP
60195,445494.4531,1679938.462,261.8993,GP
60196,445499.4531,1679938.462,261.4774,GP
60197,445504.4531,1679938.462,261.069,GP
60198,445509.4531,1679938.462,260.9435,GP
60199,445514.4531,1679938.462,260.7472,GP
60200,445519.4531,1679938.462,260.5311,GP
60201,445524.4531,1679938.462,260.3257,GP
60202,445529.4531,1679938.462,260.1511,GP
60203,445534.4531,1679938.462,259.9775,GP
60204,445539.4531,1679938.462,259.6515,GP
60205,445544.4531,1679938.462,259.283,GP
60206,445549.4531,1679938.462,258.8881,GP
60207,445554.4531,1679938.462,258.4799,GP
60208,445559.4531,1679938.462,258.0472,GP
60209,445564.4531,1679938.462,257.5509,GP
60210,445569.4531,1679938.462,257.3703,GP
60211,445574.4531,1679938.462,257.4106,GP
60212,445444.4531,1679943.462,264.8728,GP
60213,445449.4531,1679943.462,264.4726,GP
60214,445454.4531,1679943.462,264.3444,GP
60215,445459.4531,1679943.462,264.3286,GP
60216,445464.4531,1679943.462,264.1832,GP
60217,445469.4531,1679943.462,263.9561,GP
60218,445474.4531,1679943.462,263.5274,GP
60219,445479.4531,1679943.462,262.9908,GP
60220,445484.4531,1679943.462,262.4374,GP
60221,445489.4531,1679943.462,262.1875,GP
60222,445494.4531,1679943.462,261.8794,GP
60223,445499.4531,1679943.462,261.4759,GP
60224,445504.4531,1679943.462,261.0584,GP
60225,445509.4531,1679943.462,260.9475,GP
60226,445514.4531,1679943.462,260.8243,GP
60227,445519.4531,1679943.462,260.6589,GP
60228,445524.4531,1679943.462,260.4744,GP
60229,445529.4531,1679943.462,260.2966,GP
60230,445534.4531,1679943.462,260.1166,GP
60231,445539.4531,1679943.462,259.7195,GP
60232,445544.4531,1679943.462,259.2884,GP
60233,445549.4531,1679943.462,258.9294,GP
60234,445554.4531,1679943.462,258.539,GP
60235,445559.4531,1679943.462,258.1067,GP
60236,445564.4531,1679943.462,257.7259,GP
60237,445569.4531,1679943.462,257.4699,GP
60238,445574.4531,1679943.462,257.2865,GP
60239,445444.4531,1679948.462,264.8754,GP
60240,445449.4531,1679948.462,264.4429,GP
60241,445454.4531,1679948.462,264.2722,GP
60242,445459.4531,1679948.462,264.4503,GP
60243,445464.4531,1679948.462,264.3568,GP
60244,445469.4531,1679948.462,263.8514,GP
60245,445474.4531,1679948.462,263.3683,GP
60246,445479.4531,1679948.462,262.8858,GP
60247,445484.4531,1679948.462,262.5934,GP
60248,445489.4531,1679948.462,262.2588,GP
60249,445494.4531,1679948.462,261.8596,GP
60250,445499.4531,1679948.462,261.5258,GP
60251,445504.4531,1679948.462,261.2012,GP
60252,445509.4531,1679948.462,261.0289,GP
60253,445514.4531,1679948.462,260.9522,GP
60254,445519.4531,1679948.462,260.7562,GP
60255,445524.4531,1679948.462,260.5425,GP
60256,445529.4531,1679948.462,260.3148,GP
60257,445534.4531,1679948.462,260.0723,GP
60258,445539.4531,1679948.462,259.7646,GP
60259,445544.4531,1679948.462,259.4171,GP
60260,445549.4531,1679948.462,259.0798,GP
60261,445554.4531,1679948.462,258.645,GP
60262,445559.4531,1679948.462,258.2077,GP
60263,445564.4531,1679948.462,257.1652,GP
60264,445569.4531,1679948.462,256.2385,GP
60265,445574.4531,1679948.462,255.315,GP
60266,445444.4531,1679953.462,264.3873,GP
60267,445449.4531,1679953.462,264.171,GP
60268,445454.4531,1679953.462,264.0114,GP
60269,445459.4531,1679953.462,264.1169,GP
60270,445464.4531,1679953.462,263.9529,GP
60271,445469.4531,1679953.462,263.5758,GP
60272,445474.4531,1679953.462,263.0979,GP
60273,445479.4531,1679953.462,262.7522,GP
60274,445484.4531,1679953.462,262.5474,GP
60275,445489.4531,1679953.462,262.1258,GP
60276,445494.4531,1679953.462,261.8514,GP
60277,445499.4531,1679953.462,261.5958,GP
60278,445504.4531,1679953.462,261.3729,GP
60279,445509.4531,1679953.462,261.2344,GP
60280,445514.4531,1679953.462,261.0792,GP
60281,445519.4531,1679953.462,260.8233,GP
60282,445524.4531,1679953.462,260.5754,GP
60283,445529.4531,1679953.462,260.3285,GP
60284,445534.4531,1679953.462,260.0832,GP
60285,445539.4531,1679953.462,259.8352,GP
60286,445544.4531,1679953.462,259.6319,GP
60287,445549.4531,1679953.462,259.3811,GP
60288,445554.4531,1679953.462,258.2213,GP
60289,445559.4531,1679953.462,256.6521,GP
60290,445564.4531,1679953.462,255.3835,GP
60291,445569.4531,1679953.462,254.3997,GP
60292,445574.4531,1679953.462,253.2272,GP
60293,445444.4531,1679958.462,263.9246,GP
60294,445449.4531,1679958.462,263.7254,GP
60295,445454.4531,1679958.462,263.6539,GP
60296,445459.4531,1679958.462,263.6521,GP
60297,445464.4531,1679958.462,263.4951,GP
60298,445469.4531,1679958.462,263.2884,GP
60299,445474.4531,1679958.462,263.0177,GP
60300,445479.4531,1679958.462,262.5242,GP
60301,445484.4531,1679958.462,262.1933,GP
60302,445489.4531,1679958.462,262.04,GP
60303,445494.4531,1679958.462,261.8468,GP
60304,445499.4531,1679958.462,261.6353,GP
60305,445504.4531,1679958.462,261.4345,GP
60306,445509.4531,1679958.462,261.2631,GP
60307,445514.4531,1679958.462,261.0702,GP
60308,445519.4531,1679958.462,260.8262,GP
60309,445524.4531,1679958.462,260.5775,GP
60310,445529.4531,1679958.462,260.3312,GP
60311,445534.4531,1679958.462,260.0939,GP
60312,445539.4531,1679958.462,259.7951,GP
60313,445544.4531,1679958.462,259.3564,GP
60314,445549.4531,1679958.462,258.3303,GP
60315,445554.4531,1679958.462,256.0931,GP
60316,445559.4531,1679958.462,254.5892,GP
60317,445564.4531,1679958.462,253.6069,GP
60318,445569.4531,1679958.462,252.8432,GP
60319,445574.4531,1679958.462,252.0783,GP
60320,445444.4531,1679963.462,263.6598,GP
60321,445449.4531,1679963.462,263.482,GP
60322,445454.4531,1679963.462,263.576,GP
60323,445459.4531,1679963.462,263.5646,GP
60324,445464.4531,1679963.462,263.5036,GP
60325,445469.4531,1679963.462,263.4398,GP
60326,445474.4531,1679963.462,262.6864,GP
60327,445479.4531,1679963.462,262.4161,GP
60328,445484.4531,1679963.462,262.1546,GP
60329,445489.4531,1679963.462,262.01,GP
60330,445494.4531,1679963.462,261.8569,GP
60331,445499.4531,1679963.462,261.6669,GP
60332,445504.4531,1679963.462,261.468,GP
60333,445509.4531,1679963.462,261.2674,GP
60334,445514.4531,1679963.462,261.0322,GP
60335,445519.4531,1679963.462,260.7976,GP
60336,445524.4531,1679963.462,260.558,GP
60337,445529.4531,1679963.462,260.3162,GP
60338,445534.4531,1679963.462,260.0933,GP
60339,445539.4531,1679963.462,259.6561,GP
60340,445544.4531,1679963.462,258.6123,GP
60341,445549.4531,1679963.462,256.5008,GP
60342,445554.4531,1679963.462,254.6708,GP
60343,445559.4531,1679963.462,253.7075,GP
60344,445564.4531,1679963.462,252.8321,GP
60345,445569.4531,1679963.462,252.1154,GP
60346,445574.4531,1679963.462,251.6217,GP
60347,445444.4531,1679968.462,263.8493,GP
60348,445449.4531,1679968.462,263.7698,GP
60349,445454.4531,1679968.462,263.7723,GP
60350,445459.4531,1679968.462,263.6063,GP
60351,445464.4531,1679968.462,263.3869,GP
60352,445469.4531,1679968.462,263.0479,GP
60353,445474.4531,1679968.462,262.6474,GP
60354,445479.4531,1679968.462,262.4126,GP
60355,445484.4531,1679968.462,262.2186,GP
60356,445489.4531,1679968.462,262.0566,GP
60357,445494.4531,1679968.462,261.9007,GP
60358,445499.4531,1679968.462,261.704,GP
60359,445504.4531,1679968.462,261.4919,GP
60360,445509.4531,1679968.462,261.2654,GP
60361,445514.4531,1679968.462,261.0121,GP
60362,445519.4531,1679968.462,260.7668,GP
60363,445524.4531,1679968.462,260.5256,GP
60364,445529.4531,1679968.462,260.2864,GP
60365,445534.4531,1679968.462,260.0688,GP
60366,445539.4531,1679968.462,259.5231,GP
60367,445544.4531,1679968.462,257.2132,GP
60368,445549.4531,1679968.462,254.6506,GP
60369,445554.4531,1679968.462,253.619,GP
60370,445559.4531,1679968.462,252.9744,GP
60371,445564.4531,1679968.462,252.316,GP
60372,445569.4531,1679968.462,251.84,GP
60373,445574.4531,1679968.462,251.4393,GP
60374,445444.4531,1679973.462,264.1293,GP
60375,445449.4531,1679973.462,263.9396,GP
60376,445454.4531,1679973.462,263.7271,GP
60377,445459.4531,1679973.462,263.4633,GP
60378,445464.4531,1679973.462,263.1474,GP
60379,445469.4531,1679973.462,262.8077,GP
60380,445474.4531,1679973.462,262.5972,GP
60381,445479.4531,1679973.462,262.4117,GP
60382,445484.4531,1679973.462,262.2371,GP
60383,445489.4531,1679973.462,262.0933,GP
60384,445494.4531,1679973.462,261.9696,GP
60385,445499.4531,1679973.462,261.7405,GP
60386,445504.4531,1679973.462,261.5065,GP
60387,445509.4531,1679973.462,261.2615,GP
60388,445514.4531,1679973.462,261.0126,GP
60389,445519.4531,1679973.462,260.7518,GP
60390,445524.4531,1679973.462,260.465,GP
60391,445529.4531,1679973.462,260.1904,GP
60392,445534.4531,1679973.462,259.929,GP
60393,445539.4531,1679973.462,258.4992,GP
60394,445544.4531,1679973.462,256.5348,GP
60395,445549.4531,1679973.462,254.6071,GP
60396,445554.4531,1679973.462,253.3503,GP
60397,445559.4531,1679973.462,252.7006,GP
60398,445564.4531,1679973.462,252.0939,GP
60399,445569.4531,1679973.462,251.6197,GP
60400,445574.4531,1679973.462,251.2233,GP
60401,445444.4531,1679978.462,264.3754,GP
60402,445449.4531,1679978.462,263.9227,GP
60403,445454.4531,1679978.462,263.5266,GP
60404,445459.4531,1679978.462,263.3035,GP
60405,445464.4531,1679978.462,263.0563,GP
60406,445469.4531,1679978.462,262.7921,GP
60407,445474.4531,1679978.462,262.568,GP
60408,445479.4531,1679978.462,262.3887,GP
60409,445484.4531,1679978.462,262.1897,GP
60410,445489.4531,1679978.462,262.0095,GP
60411,445494.4531,1679978.462,261.8762,GP
60412,445499.4531,1679978.462,261.7306,GP
60413,445504.4531,1679978.462,261.5171,GP
60414,445509.4531,1679978.462,261.2738,GP
60415,445514.4531,1679978.462,261.0342,GP
60416,445519.4531,1679978.462,260.7955,GP
60417,445524.4531,1679978.462,260.4883,GP
60418,445529.4531,1679978.462,260.1143,GP
60419,445534.4531,1679978.462,259.1249,GP
60420,445539.4531,1679978.462,257.5197,GP
60421,445544.4531,1679978.462,255.8422,GP
60422,445549.4531,1679978.462,254.2016,GP
60423,445554.4531,1679978.462,253.0875,GP
60424,445559.4531,1679978.462,252.5408,GP
60425,445564.4531,1679978.462,252.0001,GP
60426,445569.4531,1679978.462,251.4684,GP
60427,445574.4531,1679978.462,250.9832,GP
60428,445444.4531,1679983.462,264.1684,GP
60429,445449.4531,1679983.462,263.6558,GP
60430,445454.4531,1679983.462,263.3309,GP
60431,445459.4531,1679983.462,263.1964,GP
60432,445464.4531,1679983.462,262.9989,GP
60433,445469.4531,1679983.462,262.7769,GP
60434,445474.4531,1679983.462,262.5512,GP
60435,445479.4531,1679983.462,262.3492,GP
60436,445484.4531,1679983.462,262.0589,GP
60437,445489.4531,1679983.462,261.8386,GP
60438,445494.4531,1679983.462,261.7696,GP
60439,445499.4531,1679983.462,261.6875,GP
60440,445504.4531,1679983.462,261.5297,GP
60441,445509.4531,1679983.462,261.3084,GP
60442,445514.4531,1679983.462,261.0998,GP
60443,445519.4531,1679983.462,260.9108,GP
60444,445524.4531,1679983.462,260.6744,GP
60445,445529.4531,1679983.462,259.6381,GP
60446,445534.4531,1679983.462,258.0401,GP
60447,445539.4531,1679983.462,256.4594,GP
60448,445544.4531,1679983.462,254.9812,GP
60449,445549.4531,1679983.462,253.5999,GP
60450,445554.4531,1679983.462,252.8369,GP
60451,445559.4531,1679983.462,252.3938,GP
60452,445564.4531,1679983.462,251.8707,GP
60453,445569.4531,1679983.462,251.2765,GP
60454,445574.4531,1679983.462,250.7602,GP
60455,445444.4531,1679988.462,263.4112,GP
60456,445449.4531,1679988.462,263.2763,GP
60457,445454.4531,1679988.462,263.2123,GP
60458,445459.4531,1679988.462,263.1172,GP
60459,445464.4531,1679988.462,262.9536,GP
60460,445529.4531,1680008.462,252.5246,GP
60461,445534.4531,1680008.462,252.1087,GP
60462,445539.4531,1680008.462,252.2467,GP
60463,445544.4531,1680008.462,252.1875,GP
60464,445549.4531,1680008.462,251.6062,GP
60465,445554.4531,1680008.462,251.2672,GP
60466,445559.4531,1680008.462,250.8089,GP
60467,445564.4531,1680008.462,250.4353,GP
60468,445569.4531,1680008.462,250.0288,GP
60469,445574.4531,1680008.462,249.628,GP
60470,445579.4531,1679913.462,257.6641,GP
60471,445584.4531,1679913.462,257.4525,GP
60472,445589.4531,1679913.462,257.2318,GP
60473,445594.4531,1679913.462,257.0362,GP
60474,445599.4531,1679913.462,256.8466,GP
60475,445604.4531,1679913.462,256.587,GP
60476,445609.4531,1679913.462,256.314,GP
60477,445614.4531,1679913.462,256.1626,GP
60478,445619.4531,1679913.462,255.6798,GP
60479,445624.4531,1679913.462,254.7883,GP
60480,445629.4531,1679913.462,253.73,GP
60481,445634.4531,1679913.462,252.3946,GP
60482,445639.4531,1679913.462,250.6359,GP
60483,445644.4531,1679913.462,249.1511,GP
60484,445649.4531,1679913.462,248.062,GP
60485,445654.4531,1679913.462,246.3655,GP
60486,445659.4531,1679913.462,244.5694,GP
60487,445664.4531,1679913.462,243.5354,GP
60488,445669.4531,1679913.462,242.4634,GP
60489,445674.4531,1679913.462,241.2704,GP
60490,445679.4531,1679913.462,240.2064,GP
60491,445684.4531,1679913.462,239.5066,GP
60492,445689.4531,1679913.462,238.8322,GP
60493,445694.4531,1679913.462,237.4407,GP
60494,445699.4531,1679913.462,236.062,GP
60495,445704.4531,1679913.462,235.0218,GP
60496,445709.4531,1679913.462,234.5293,GP
60497,445714.4531,1679913.462,234.3814,GP
60498,445579.4531,1679918.462,257.5254,GP
60499,445584.4531,1679918.462,257.2895,GP
60500,445589.4531,1679918.462,257.0575,GP
60501,445594.4531,1679918.462,256.8312,GP
60502,445599.4531,1679918.462,256.3822,GP
60503,445604.4531,1679918.462,256.1677,GP
60504,445609.4531,1679918.462,256.047,GP
60505,445614.4531,1679918.462,255.1932,GP
60506,445619.4531,1679918.462,254.3492,GP
60507,445624.4531,1679918.462,253.451,GP
60508,445629.4531,1679918.462,252.3919,GP
60509,445634.4531,1679918.462,251.0742,GP
60510,445639.4531,1679918.462,249.6514,GP
60511,445644.4531,1679918.462,248.8224,GP
60512,445649.4531,1679918.462,248.5544,GP
60513,445654.4531,1679918.462,247.4134,GP
60514,445659.4531,1679918.462,245.9237,GP
60515,445664.4531,1679918.462,244.5838,GP
60516,445669.4531,1679918.462,242.9967,GP
60517,445674.4531,1679918.462,241.4362,GP
60518,445679.4531,1679918.462,240.1312,GP
60519,445684.4531,1679918.462,239.3855,GP
60520,445689.4531,1679918.462,238.8427,GP
60521,445694.4531,1679918.462,237.8895,GP
60522,445699.4531,1679918.462,236.75,GP
60523,445704.4531,1679918.462,235.6135,GP
60524,445709.4531,1679918.462,234.6015,GP
60525,445714.4531,1679918.462,234.3296,GP
60526,445579.4531,1679923.462,257.3427,GP
60527,445584.4531,1679923.462,257.1904,GP
60528,445589.4531,1679923.462,256.907,GP
60529,445594.4531,1679923.462,256.1952,GP
60530,445599.4531,1679923.462,255.3715,GP
60531,445604.4531,1679923.462,254.9794,GP
60532,445609.4531,1679923.462,254.4771,GP
60533,445614.4531,1679923.462,253.763,GP
60534,445619.4531,1679923.462,253.0055,GP
60535,445624.4531,1679923.462,252.1471,GP
60536,445629.4531,1679923.462,251.1665,GP
60537,445634.4531,1679923.462,249.9192,GP
60538,445639.4531,1679923.462,248.7125,GP
60539,445644.4531,1679923.462,248.3417,GP
60540,445649.4531,1679923.462,248.0416,GP
60541,445654.4531,1679923.462,247.6203,GP
60542,445659.4531,1679923.462,246.4848,GP
60543,445664.4531,1679923.462,245.1499,GP
60544,445669.4531,1679923.462,243.3002,GP
60545,445674.4531,1679923.462,241.4676,GP
60546,445679.4531,1679923.462,239.9033,GP
60547,445684.4531,1679923.462,239.2519,GP
60548,445689.4531,1679923.462,238.8913,GP
60549,445694.4531,1679923.462,238.2302,GP
60550,445699.4531,1679923.462,237.3007,GP
60551,445704.4531,1679923.462,236.3069,GP
60552,445709.4531,1679923.462,235.4139,GP
60553,445714.4531,1679923.462,234.4672,GP
60554,445579.4531,1679928.462,257.1922,GP
60555,445584.4531,1679928.462,257.1973,GP
60556,445589.4531,1679928.462,256.8043,GP
60557,445594.4531,1679928.462,255.7729,GP
60558,445599.4531,1679928.462,254.4471,GP
60559,445604.4531,1679928.462,253.681,GP
60560,445609.4531,1679928.462,253.0589,GP
60561,445614.4531,1679928.462,252.3287,GP
60562,445619.4531,1679928.462,251.6055,GP
60563,445624.4531,1679928.462,250.9037,GP
60564,445629.4531,1679928.462,250.0329,GP
60565,445634.4531,1679928.462,249.0426,GP
60566,445639.4531,1679928.462,248.4433,GP
60567,445644.4531,1679928.462,247.9843,GP
60568,445649.4531,1679928.462,247.4883,GP
60569,445654.4531,1679928.462,246.7896,GP
60570,445659.4531,1679928.462,245.828,GP
60571,445664.4531,1679928.462,244.6236,GP
60572,445669.4531,1679928.462,243.125,GP
60573,445674.4531,1679928.462,241.4302,GP
60574,445679.4531,1679928.462,239.6662,GP
60575,445684.4531,1679928.462,239.004,GP
60576,445689.4531,1679928.462,238.7253,GP
60577,445694.4531,1679928.462,238.5055,GP
60578,445699.4531,1679928.462,237.814,GP
60579,445704.4531,1679928.462,237.0724,GP
60580,445649.4531,1679973.462,242.2082,GP
60581,445654.4531,1679973.462,241.2866,GP
60582,445659.4531,1679973.462,240.2827,GP
60583,445664.4531,1679973.462,239.2153,GP
60584,445669.4531,1679973.462,238.1494,GP
60585,445674.4531,1679973.462,237.1222,GP
60586,445679.4531,1679973.462,236.1435,GP
60587,445684.4531,1679973.462,235.472,GP
60588,445689.4531,1679973.462,235.172,GP
60589,445694.4531,1679973.462,235.0139,GP
60590,445699.4531,1679973.462,234.9182,GP
60591,445704.4531,1679973.462,234.7742,GP
60592,445709.4531,1679973.462,234.6095,GP
60593,445714.4531,1679973.462,234.5598,GP
60594,445579.4531,1679978.462,250.5852,GP
60595,445584.4531,1679978.462,250.1828,GP
60596,445589.4531,1679978.462,248.8198,GP
60597,445594.4531,1679978.462,247.2656,GP
60598,445599.4531,1679978.462,246.7705,GP
60599,445604.4531,1679978.462,246.3722,GP
60600,445609.4531,1679978.462,246.1424,GP
60601,445614.4531,1679978.462,246.2286,GP
60602,445619.4531,1679978.462,246.4378,GP
60603,445624.4531,1679978.462,246.4442,GP
60604,445629.4531,1679978.462,245.4192,GP
60605,445634.4531,1679978.462,244.0162,GP
60606,445639.4531,1679978.462,242.8758,GP
60607,445644.4531,1679978.462,241.9739,GP
60608,445649.4531,1679978.462,241.0867,GP
60609,445654.4531,1679978.462,240.1677,GP
60610,445659.4531,1679978.462,239.204,GP
60611,445664.4531,1679978.462,238.192,GP
60612,445669.4531,1679978.462,237.1811,GP
60613,445674.4531,1679978.462,236.1633,GP
60614,445679.4531,1679978.462,235.8082,GP
60615,445684.4531,1679978.462,235.4641,GP
60616,445689.4531,1679978.462,235.1346,GP
60617,445694.4531,1679978.462,234.8936,GP
60618,445699.4531,1679978.462,234.7054,GP
60619,445704.4531,1679978.462,234.5133,GP
60620,445709.4531,1679978.462,234.4946,GP
60621,445714.4531,1679978.462,234.5202,GP
60622,445579.4531,1679983.462,250.3343,GP
60623,445584.4531,1679983.462,249.7534,GP
60624,445589.4531,1679983.462,248.1576,GP
60625,445594.4531,1679983.462,247.4008,GP
60626,445599.4531,1679983.462,247.0651,GP
60627,445604.4531,1679983.462,246.6037,GP
60628,445609.4531,1679983.462,246.3164,GP
60629,445614.4531,1679983.462,246.0754,GP
60630,445619.4531,1679983.462,245.7263,GP
60631,445624.4531,1679983.462,245.1704,GP
60632,445629.4531,1679983.462,244.1852,GP
60633,445634.4531,1679983.462,242.985,GP
60634,445639.4531,1679983.462,241.8783,GP
60635,445644.4531,1679983.462,240.8672,GP
60636,445649.4531,1679983.462,239.9862,GP
60637,445654.4531,1679983.462,239.0701,GP
60638,445659.4531,1679983.462,238.2989,GP
60639,445664.4531,1679983.462,237.7624,GP
60640,445669.4531,1679983.462,237.0527,GP
60641,445674.4531,1679983.462,236.2551,GP
60642,445679.4531,1679983.462,235.7319,GP
60643,445684.4531,1679983.462,235.41,GP
60644,445689.4531,1679983.462,235.0858,GP
60645,445694.4531,1679983.462,234.793,GP
60646,445699.4531,1679983.462,234.5635,GP
60647,445704.4531,1679983.462,234.5108,GP
60648,445709.4531,1679983.462,234.5247,GP
60649,445714.4531,1679983.462,234.5576,GP
60650,445579.4531,1679988.462,250.0641,GP
60651,445584.4531,1679988.462,249.289,GP
60652,445589.4531,1679988.462,247.3129,GP
60653,445594.4531,1679988.462,247.3159,GP
60654,445599.4531,1679988.462,247.2884,GP
60655,445604.4531,1679988.462,246.7474,GP
60656,445609.4531,1679988.462,246.2695,GP
60657,445614.4531,1679988.462,245.6237,GP
60658,445619.4531,1679988.462,244.8313,GP
60659,445624.4531,1679988.462,243.9478,GP
60660,445629.4531,1679988.462,242.8684,GP
60661,445634.4531,1679988.462,241.7647,GP
60662,445639.4531,1679988.462,240.7486,GP
60663,445644.4531,1679988.462,239.771,GP
60664,445649.4531,1679988.462,239.0229,GP
60665,445654.4531,1679988.462,238.4002,GP
60666,445659.4531,1679988.462,237.9738,GP
60667,445664.4531,1679988.462,237.522,GP
60668,445669.4531,1679988.462,236.923,GP
60669,445674.4531,1679988.462,236.2273,GP
60670,445679.4531,1679988.462,235.6784,GP
60671,445684.4531,1679988.462,235.3326,GP
60672,445689.4531,1679988.462,235.0121,GP
60673,445694.4531,1679988.462,234.7512,GP
60674,445699.4531,1679988.462,234.5424,GP
60675,445704.4531,1679988.462,234.4959,GP
60676,445709.4531,1679988.462,234.5377,GP
60677,445714.4531,1679988.462,234.6056,GP
60678,445579.4531,1679993.462,249.7817,GP
60679,445584.4531,1679993.462,248.9804,GP
60680,445589.4531,1679993.462,247.9866,GP
60681,445594.4531,1679993.462,247.4201,GP
60682,445599.4531,1679993.462,246.4476,GP
60683,445604.4531,1679993.462,246.4918,GP
60684,445609.4531,1679993.462,246.0191,GP
60685,445614.4531,1679993.462,244.938,GP
60686,445619.4531,1679993.462,243.756,GP
60687,445624.4531,1679993.462,242.6404,GP
60688,445629.4531,1679993.462,241.5458,GP
60689,445634.4531,1679993.462,240.5755,GP
60690,445639.4531,1679993.462,239.7343,GP
60691,445644.4531,1679993.462,239.0645,GP
60692,445649.4531,1679993.462,238.5988,GP
60693,445654.4531,1679993.462,238.1272,GP
60694,445659.4531,1679993.462,237.6661,GP
60695,445664.4531,1679993.462,237.2789,GP
60696,445669.4531,1679993.462,236.8062,GP
60697,445674.4531,1679993.462,236.1489,GP
60698,445679.4531,1679993.462,235.6178,GP
60699,445684.4531,1679993.462,235.3009,GP
60700,445689.4531,1679993.462,235.0078,GP
60701,445694.4531,1679993.462,234.7658,GP
60702,445699.4531,1679993.462,234.5275,GP
60703,445704.4531,1679993.462,234.4412,GP
60704,445709.4531,1679993.462,234.5227,GP
60705,445714.4531,1679993.462,234.6427,GP
60706,445579.4531,1679998.462,249.4814,GP
60707,445584.4531,1679998.462,247.6033,GP
60708,445589.4531,1679998.462,245.3399,GP
60709,445594.4531,1679998.462,243.7243,GP
60710,445599.4531,1679998.462,242.1136,GP
60711,445604.4531,1679998.462,241.8934,GP
60712,445609.4531,1679998.462,245.0217,GP
60713,445614.4531,1679998.462,243.9997,GP
60714,445619.4531,1679998.462,242.3278,GP
60715,445624.4531,1679998.462,241.1727,GP
60716,445629.4531,1679998.462,240.2489,GP
60717,445634.4531,1679998.462,239.4853,GP
60718,445639.4531,1679998.462,238.8636,GP
60719,445644.4531,1679998.462,238.3889,GP
60720,445649.4531,1679998.462,238.012,GP
60721,445654.4531,1679998.462,237.6564,GP
60722,445659.4531,1679998.462,237.3038,GP
60723,445664.4531,1679998.462,236.9527,GP
60724,445669.4531,1679998.462,236.6713,GP
60725,445674.4531,1679998.462,236.092,GP
60726,445679.4531,1679998.462,235.653,GP
60727,445684.4531,1679998.462,235.3392,GP
60728,445689.4531,1679998.462,235.0527,GP
60729,445694.4531,1679998.462,234.7946,GP
60730,445699.4531,1679998.462,234.5426,GP
60731,445704.4531,1679998.462,234.3208,GP
60732,445709.4531,1679998.462,234.5149,GP
60733,445714.4531,1679998.462,234.7082,GP
60734,445579.4531,1680003.462,249.5689,GP
60735,445584.4531,1680003.462,249.13,GP
